Resume_ID,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),Resume_Hash_ID,skills_list,skills_count,skills_lower,sentiment_score,sentiment_label,vader_compound,textblob_polarity,textblob_subjectivity,variant_type,skills_original,skills_variant,sentiment_score_variant,sentiment_label_variant,vader_compound_variant,textblob_polarity_variant,textblob_subjectivity_variant,sentiment_delta,sentiment_drift_flag,score_tfidf,score_bm25,rank_tfidf,percentile_tfidf,rank_bm25,percentile_bm25
147,"SQL, Python, Deep Learning, Machine Learning",10,PhD,,Data Scientist,Hire,119703.0,1,100.0,1d28c120568c,['SQL' 'Python' 'Deep Learning' 'Machine Learning'],4,"sql, python, deep learning, machine learning",0.0,neutral,0.0,0.0,0.4,phrasing,"SQL, Python, Deep Learning, Machine Learning","SQL database management, Python scripting, deep learning techniques, machine learning methods",0.0,neutral,0.0,0.0,0.4,0.0,False,0.0486745652146102,1.1151506027029316,871,0.3172549019607843,868,0.30823529411764705
147,"SQL, Python, Deep Learning, Machine Learning",10,PhD,,Data Scientist,Hire,119703.0,1,100.0,1d28c120568c,['SQL' 'Python' 'Deep Learning' 'Machine Learning'],4,"sql, python, deep learning, machine learning",0.0,neutral,0.0,0.0,0.4,abbreviation,"SQL, Python, Deep Learning, Machine Learning","SQL (Structured Query Language), Py, DL, ML",0.0,neutral,0.0,0.0,0.0,0.0,False,0.009457082356405204,0.0,1220,0.043137254901960784,1164,0.044313725490196076
147,"SQL, Python, Deep Learning, Machine Learning",10,PhD,,Data Scientist,Hire,119703.0,1,100.0,1d28c120568c,['SQL' 'Python' 'Deep Learning' 'Machine Learning'],4,"sql, python, deep learning, machine learning",0.0,neutral,0.0,0.0,0.4,word_order,"SQL, Python, Deep Learning, Machine Learning","Python, Machine Learning, SQL, Deep Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,3.2321745548787324,84,0.8709803921568627,145,0.8541176470588235
147,"SQL, Python, Deep Learning, Machine Learning",10,PhD,,Data Scientist,Hire,119703.0,1,100.0,1d28c120568c,['SQL' 'Python' 'Deep Learning' 'Machine Learning'],4,"sql, python, deep learning, machine learning",0.0,neutral,0.0,0.0,0.4,placement,"SQL, Python, Deep Learning, Machine Learning","Core Competencies: SQL, Python, Deep Learning, Machine Learning. Demonstrated expertise in each area.",0.0,neutral,0.0,0.0,0.4,0.0,False,0.08326164314418884,3.8850085385106583,566,0.5494117647058824,84,0.9270588235294117
148,"Python, Machine Learning",8,PhD,AWS Certified,Data Scientist,Hire,95978.0,4,100.0,ec2e990b934d,['Python' 'Machine Learning'],2,"python, machine learning",0.0,neutral,0.0,0.0,0.0,control,"Python, Machine Learning","Python, Machine Learning",0.0,neutral,0.0,0.0,0.0,0.0,False,0.10208511983196411,1.9492348324732895,534,0.5698039215686275,572,0.5411764705882353
148,"Python, Machine Learning",8,PhD,AWS Certified,Data Scientist,Hire,95978.0,4,100.0,ec2e990b934d,['Python' 'Machine Learning'],2,"python, machine learning",0.0,neutral,0.0,0.0,0.0,phrasing,"Python, Machine Learning","Python scripting, machine learning techniques",0.0,neutral,0.0,0.0,0.0,0.0,False,0.03914702674671684,0.8136611378904428,998,0.2168627450980392,980,0.21058823529411766
148,"Python, Machine Learning",8,PhD,AWS Certified,Data Scientist,Hire,95978.0,4,100.0,ec2e990b934d,['Python' 'Machine Learning'],2,"python, machine learning",0.0,neutral,0.0,0.0,0.0,abbreviation,"Python, Machine Learning","Py, ML",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0,0.0,1226,0.02,1164,0.044313725490196076
148,"Python, Machine Learning",8,PhD,AWS Certified,Data Scientist,Hire,95978.0,4,100.0,ec2e990b934d,['Python' 'Machine Learning'],2,"python, machine learning",0.0,neutral,0.0,0.0,0.0,word_order,"Python, Machine Learning","Python, Machine Learning",0.0,neutral,0.0,0.0,0.0,0.0,False,0.10208511983196411,1.9492348324732895,534,0.5698039215686275,572,0.5411764705882353
148,"Python, Machine Learning",8,PhD,AWS Certified,Data Scientist,Hire,95978.0,4,100.0,ec2e990b934d,['Python' 'Machine Learning'],2,"python, machine learning",0.0,neutral,0.0,0.0,0.0,placement,"Python, Machine Learning","Skills & Expertise: Python, Machine Learning.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0446113045177844,1.53343623592663,914,0.283921568627451,716,0.4388235294117647
149,"TensorFlow, NLP, Pytorch",6,B.Tech,Deep Learning Specialization,AI Researcher,Hire,63269.0,0,85.0,05ada863a4cf,['TensorFlow' 'NLP' 'Pytorch'],3,"tensorflow, nlp, pytorch",0.0,neutral,0.0,0.0,0.0,control,"TensorFlow, NLP, Pytorch","TensorFlow, NLP, Pytorch",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07397598894537599,2.0030614639249107,680,0.4501945525291829,606,0.5221789883268483
149,"TensorFlow, NLP, Pytorch",6,B.Tech,Deep Learning Specialization,AI Researcher,Hire,63269.0,0,85.0,05ada863a4cf,['TensorFlow' 'NLP' 'Pytorch'],3,"tensorflow, nlp, pytorch",0.0,neutral,0.0,0.0,0.0,phrasing,"TensorFlow, NLP, Pytorch","TensorFlow library, NLP techniques, PyTorch framework",0.0,neutral,0.0,0.0,0.0,0.0,False,0.027073393215331615,0.0,1089,0.15214007782101166,1154,0.05175097276264591
149,"TensorFlow, NLP, Pytorch",6,B.Tech,Deep Learning Specialization,AI Researcher,Hire,63269.0,0,85.0,05ada863a4cf,['TensorFlow' 'NLP' 'Pytorch'],3,"tensorflow, nlp, pytorch",0.0,neutral,0.0,0.0,0.0,abbreviation,"TensorFlow, NLP, Pytorch","TF, Natural Language Processing (NLP), PyTorch (PT)",0.25672,positive,0.3612,0.1,0.4,0.25672,True,0.13292002278241524,2.992678053958296,114,0.9108949416342412,399,0.6836575875486381
149,"TensorFlow, NLP, Pytorch",6,B.Tech,Deep Learning Specialization,AI Researcher,Hire,63269.0,0,85.0,05ada863a4cf,['TensorFlow' 'NLP' 'Pytorch'],3,"tensorflow, nlp, pytorch",0.0,neutral,0.0,0.0,0.0,word_order,"TensorFlow, NLP, Pytorch","Pytorch, TensorFlow, NLP",0.0,neutral,0.0,0.0,0.0,0.0,False,0.07397598894537599,1.8970061331526913,680,0.4501945525291829,682,0.4626459143968872
149,"TensorFlow, NLP, Pytorch",6,B.Tech,Deep Learning Specialization,AI Researcher,Hire,63269.0,0,85.0,05ada863a4cf,['TensorFlow' 'NLP' 'Pytorch'],3,"tensorflow, nlp, pytorch",0.0,neutral,0.0,0.0,0.0,placement,"TensorFlow, NLP, Pytorch","Skills & Expertise: TensorFlow, NLP, Pytorch.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08896080289541552,1.5196465079154589,337,0.7361867704280156,822,0.3583657587548638
150,"Python, Machine Learning",9,B.Sc,Google ML,Data Scientist,Hire,83152.0,2,100.0,9ae2bdd7beed,['Python' 'Machine Learning'],2,"python, machine learning",0.0,neutral,0.0,0.0,0.0,control,"Python, Machine Learning","Python, Machine Learning",0.0,neutral,0.0,0.0,0.0,0.0,False,0.10208511983196411,1.9492348324732895,534,0.5698039215686275,572,0.5411764705882353
150,"Python, Machine Learning",9,B.Sc,Google ML,Data Scientist,Hire,83152.0,2,100.0,9ae2bdd7beed,['Python' 'Machine Learning'],2,"python, machine learning",0.0,neutral,0.0,0.0,0.0,phrasing,"Python, Machine Learning","Python programming, machine learning techniques",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0420664388693497,0.8136611378904428,949,0.25607843137254904,980,0.21058823529411766
150,"Python, Machine Learning",9,B.Sc,Google ML,Data Scientist,Hire,83152.0,2,100.0,9ae2bdd7beed,['Python' 'Machine Learning'],2,"python, machine learning",0.0,neutral,0.0,0.0,0.0,abbreviation,"Python, Machine Learning","Py, Machine Learning (ML)",0.0,neutral,0.0,0.0,0.0,0.0,False,0.032908375821247914,0.8811076932915989,1079,0.15333333333333332,963,0.2419607843137255
150,"Python, Machine Learning",9,B.Sc,Google ML,Data Scientist,Hire,83152.0,2,100.0,9ae2bdd7beed,['Python' 'Machine Learning'],2,"python, machine learning",0.0,neutral,0.0,0.0,0.0,word_order,"Python, Machine Learning","Python, Machine Learning",0.0,neutral,0.0,0.0,0.0,0.0,False,0.10208511983196411,1.9492348324732895,534,0.5698039215686275,572,0.5411764705882353
150,"Python, Machine Learning",9,B.Sc,Google ML,Data Scientist,Hire,83152.0,2,100.0,9ae2bdd7beed,['Python' 'Machine Learning'],2,"python, machine learning",0.0,neutral,0.0,0.0,0.0,placement,"Python, Machine Learning","Areas of Expertise — Python, Machine Learning.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.03468728488698727,1.4316400644828469,1063,0.16549019607843138,750,0.41058823529411764
151,"Ethical Hacking, Networking, Linux",3,B.Tech,Google ML,Cybersecurity Analyst,Hire,118508.0,7,90.0,8e612bd1f5d1,['Ethical Hacking' 'Networking' 'Linux'],3,"ethical hacking, networking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,control,"Ethical Hacking, Networking, Linux","Ethical Hacking, Networking, Linux",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.0721215119859723,2.293027864442196,686,0.44588235294117645,474,0.6168627450980392
151,"Ethical Hacking, Networking, Linux",3,B.Tech,Google ML,Cybersecurity Analyst,Hire,118508.0,7,90.0,8e612bd1f5d1,['Ethical Hacking' 'Networking' 'Linux'],3,"ethical hacking, networking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,phrasing,"Ethical Hacking, Networking, Linux","ethical hacking skills, computer networking, Linux administration",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.11617617878981334,1.2754825150092992,488,0.6145098039215686,661,0.4752941176470588
151,"Ethical Hacking, Networking, Linux",3,B.Tech,Google ML,Cybersecurity Analyst,Hire,118508.0,7,90.0,8e612bd1f5d1,['Ethical Hacking' 'Networking' 'Linux'],3,"ethical hacking, networking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,abbreviation,"Ethical Hacking, Networking, Linux","Ethical Hacking (CEH), Net Admin, GNU/Linux",0.34636,positive,0.5106,0.1,0.3,-0.040000000000000036,False,0.02600578216460644,0.6822102731630961,1097,0.14,1049,0.17215686274509803
151,"Ethical Hacking, Networking, Linux",3,B.Tech,Google ML,Cybersecurity Analyst,Hire,118508.0,7,90.0,8e612bd1f5d1,['Ethical Hacking' 'Networking' 'Linux'],3,"ethical hacking, networking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,word_order,"Ethical Hacking, Networking, Linux","Linux, Ethical Hacking, Networking",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.0721215119859723,1.479764033848722,686,0.44588235294117645,586,0.5305882352941177
151,"Ethical Hacking, Networking, Linux",3,B.Tech,Google ML,Cybersecurity Analyst,Hire,118508.0,7,90.0,8e612bd1f5d1,['Ethical Hacking' 'Networking' 'Linux'],3,"ethical hacking, networking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,placement,"Ethical Hacking, Networking, Linux","Areas of Expertise — Ethical Hacking, Networking, Linux.",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.1303018403272341,3.6724818540400905,261,0.7937254901960784,232,0.8149019607843138
152,"SQL, React, Java",6,PhD,AWS Certified,Software Engineer,Hire,99537.0,10,100.0,043066daf210,['SQL' 'React' 'Java'],3,"sql, react, java",0.0,neutral,0.0,0.0,0.0,control,"SQL, React, Java","SQL, React, Java",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08589736081582439,2.222450561184668,85,0.8407725321888412,288,0.7437768240343348
152,"SQL, React, Java",6,PhD,AWS Certified,Software Engineer,Hire,99537.0,10,100.0,043066daf210,['SQL' 'React' 'Java'],3,"sql, react, java",0.0,neutral,0.0,0.0,0.0,phrasing,"SQL, React, Java","SQL database management, React UI development, Java programming",0.0,neutral,0.0,0.0,0.0,0.0,False,0.06319459078553298,1.6382072891850514,547,0.5304721030042918,546,0.5244635193133047
152,"SQL, React, Java",6,PhD,AWS Certified,Software Engineer,Hire,99537.0,10,100.0,043066daf210,['SQL' 'React' 'Java'],3,"sql, react, java",0.0,neutral,0.0,0.0,0.0,abbreviation,"SQL, React, Java","SQL (Structured Query Language), ReactJS, Java SE",0.0,neutral,0.0,0.0,0.0,0.0,False,0.016840520747448812,0.0,977,0.16051502145922747,846,0.13776824034334764
152,"SQL, React, Java",6,PhD,AWS Certified,Software Engineer,Hire,99537.0,10,100.0,043066daf210,['SQL' 'React' 'Java'],3,"sql, react, java",0.0,neutral,0.0,0.0,0.0,word_order,"SQL, React, Java","SQL, Java, React",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08589736081582439,2.037491349056538,85,0.8407725321888412,402,0.6416309012875536
152,"SQL, React, Java",6,PhD,AWS Certified,Software Engineer,Hire,99537.0,10,100.0,043066daf210,['SQL' 'React' 'Java'],3,"sql, react, java",0.0,neutral,0.0,0.0,0.0,placement,"SQL, React, Java","Areas of Expertise — SQL, React, Java.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.03015023984083109,1.5585977864933425,762,0.3369098712446352,568,0.5124463519313305
153,"Python, Machine Learning, SQL, Deep Learning",7,PhD,AWS Certified,Data Scientist,Hire,62092.0,2,100.0,620c9c332101,['Python' 'Machine Learning' 'SQL' 'Deep Learning'],4,"python, machine learning, sql, deep learning",0.0,neutral,0.0,0.0,0.4,control,"Python, Machine Learning, SQL, Deep Learning","Python, Machine Learning, SQL, Deep Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,3.2321745548787324,84,0.8709803921568627,145,0.8541176470588235
153,"Python, Machine Learning, SQL, Deep Learning",7,PhD,AWS Certified,Data Scientist,Hire,62092.0,2,100.0,620c9c332101,['Python' 'Machine Learning' 'SQL' 'Deep Learning'],4,"python, machine learning, sql, deep learning",0.0,neutral,0.0,0.0,0.4,phrasing,"Python, Machine Learning, SQL, Deep Learning","Python programming, machine learning techniques, SQL querying, deep neural networks",0.0,neutral,0.0,0.0,0.4,0.0,False,0.04006103894610748,1.1768846325078166,984,0.22901960784313727,829,0.3380392156862745
153,"Python, Machine Learning, SQL, Deep Learning",7,PhD,AWS Certified,Data Scientist,Hire,62092.0,2,100.0,620c9c332101,['Python' 'Machine Learning' 'SQL' 'Deep Learning'],4,"python, machine learning, sql, deep learning",0.0,neutral,0.0,0.0,0.4,abbreviation,"Python, Machine Learning, SQL, Deep Learning","Python lang, ML, SQL (Structured Query Language), DL",0.0,neutral,0.0,0.0,0.0,0.0,False,0.018182690645913234,0.0,1180,0.07294117647058823,1164,0.044313725490196076
153,"Python, Machine Learning, SQL, Deep Learning",7,PhD,AWS Certified,Data Scientist,Hire,62092.0,2,100.0,620c9c332101,['Python' 'Machine Learning' 'SQL' 'Deep Learning'],4,"python, machine learning, sql, deep learning",0.0,neutral,0.0,0.0,0.4,word_order,"Python, Machine Learning, SQL, Deep Learning","Machine Learning, Deep Learning, SQL, Python",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,2.4881630252086486,84,0.8709803921568627,389,0.6819607843137255
153,"Python, Machine Learning, SQL, Deep Learning",7,PhD,AWS Certified,Data Scientist,Hire,62092.0,2,100.0,620c9c332101,['Python' 'Machine Learning' 'SQL' 'Deep Learning'],4,"python, machine learning, sql, deep learning",0.0,neutral,0.0,0.0,0.4,placement,"Python, Machine Learning, SQL, Deep Learning","Areas of Expertise — Python, Machine Learning, SQL, Deep Learning.",0.0,neutral,0.0,0.0,0.4,0.0,False,0.06523233130450168,2.5164500246786488,690,0.45450980392156864,384,0.6980392156862745
154,"Python, Deep Learning, SQL, Machine Learning",7,B.Tech,Google ML,Data Scientist,Hire,65981.0,0,100.0,1d0ebea552eb,['Python' 'Deep Learning' 'SQL' 'Machine Learning'],4,"python, deep learning, sql, machine learning",0.0,neutral,0.0,0.0,0.4,control,"Python, Deep Learning, SQL, Machine Learning","Python, Deep Learning, SQL, Machine Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,3.2321745548787324,84,0.8709803921568627,145,0.8541176470588235
154,"Python, Deep Learning, SQL, Machine Learning",7,B.Tech,Google ML,Data Scientist,Hire,65981.0,0,100.0,1d0ebea552eb,['Python' 'Deep Learning' 'SQL' 'Machine Learning'],4,"python, deep learning, sql, machine learning",0.0,neutral,0.0,0.0,0.4,phrasing,"Python, Deep Learning, SQL, Machine Learning","Python development, deep learning techniques, SQL querying, machine learning techniques",0.0,neutral,0.0,0.0,0.4,0.0,False,0.04978239345050674,1.1768846325078166,851,0.3325490196078431,829,0.3380392156862745
154,"Python, Deep Learning, SQL, Machine Learning",7,B.Tech,Google ML,Data Scientist,Hire,65981.0,0,100.0,1d0ebea552eb,['Python' 'Deep Learning' 'SQL' 'Machine Learning'],4,"python, deep learning, sql, machine learning",0.0,neutral,0.0,0.0,0.4,abbreviation,"Python, Deep Learning, SQL, Machine Learning","Py, DL, Structured Query Language, ML",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0,0.0,1226,0.02,1164,0.044313725490196076
154,"Python, Deep Learning, SQL, Machine Learning",7,B.Tech,Google ML,Data Scientist,Hire,65981.0,0,100.0,1d0ebea552eb,['Python' 'Deep Learning' 'SQL' 'Machine Learning'],4,"python, deep learning, sql, machine learning",0.0,neutral,0.0,0.0,0.4,word_order,"Python, Deep Learning, SQL, Machine Learning","Deep Learning, Machine Learning, Python, SQL",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,2.4045716685837757,84,0.8709803921568627,425,0.6509803921568628
154,"Python, Deep Learning, SQL, Machine Learning",7,B.Tech,Google ML,Data Scientist,Hire,65981.0,0,100.0,1d0ebea552eb,['Python' 'Deep Learning' 'SQL' 'Machine Learning'],4,"python, deep learning, sql, machine learning",0.0,neutral,0.0,0.0,0.4,placement,"Python, Deep Learning, SQL, Machine Learning","Areas of Expertise — Python, Deep Learning, SQL, Machine Learning.",0.0,neutral,0.0,0.0,0.4,0.0,False,0.06523233130450168,2.5164500246786488,690,0.45450980392156864,384,0.6980392156862745
155,"Ethical Hacking, Linux, Cybersecurity",5,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,53855.0,8,100.0,210e3b160c35,['Ethical Hacking' 'Linux' 'Cybersecurity'],3,"ethical hacking, linux, cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,control,"Ethical Hacking, Linux, Cybersecurity","Ethical Hacking, Linux, Cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.14063861326770905,4.272074582551905,150,0.8607843137254902,134,0.8878431372549019
155,"Ethical Hacking, Linux, Cybersecurity",5,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,53855.0,8,100.0,210e3b160c35,['Ethical Hacking' 'Linux' 'Cybersecurity'],3,"ethical hacking, linux, cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,phrasing,"Ethical Hacking, Linux, Cybersecurity","ethical hacking skills, Linux administration, cybersecurity expertise",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.1546885540651927,6.150145192609114,121,0.9,67,0.9447058823529412
155,"Ethical Hacking, Linux, Cybersecurity",5,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,53855.0,8,100.0,210e3b160c35,['Ethical Hacking' 'Linux' 'Cybersecurity'],3,"ethical hacking, linux, cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,abbreviation,"Ethical Hacking, Linux, Cybersecurity","White Hat Hacking, Linux (Unix-based), InfoSec",0.0,neutral,0.0,0.0,0.0,-0.38636000000000004,True,0.015883129668879316,1.2631641977258115,1190,0.06588235294117648,680,0.46705882352941175
155,"Ethical Hacking, Linux, Cybersecurity",5,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,53855.0,8,100.0,210e3b160c35,['Ethical Hacking' 'Linux' 'Cybersecurity'],3,"ethical hacking, linux, cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,word_order,"Ethical Hacking, Linux, Cybersecurity","Ethical Hacking, Linux, Cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.14063861326770905,4.272074582551905,150,0.8607843137254902,134,0.8878431372549019
155,"Ethical Hacking, Linux, Cybersecurity",5,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,53855.0,8,100.0,210e3b160c35,['Ethical Hacking' 'Linux' 'Cybersecurity'],3,"ethical hacking, linux, cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,placement,"Ethical Hacking, Linux, Cybersecurity","Core Competencies: Ethical Hacking, Linux, Cybersecurity. Demonstrated expertise in each area.",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.03698091911211488,0.9103568279061285,950,0.25372549019607843,787,0.37529411764705883
156,"Cybersecurity, Ethical Hacking, Networking, Linux",6,M.Tech,,Cybersecurity Analyst,Hire,98876.0,2,90.0,0fecf9247f3d,['Cybersecurity' 'Ethical Hacking' 'Networking' 'Linux'],4,"cybersecurity, ethical hacking, networking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,control,"Cybersecurity, Ethical Hacking, Networking, Linux","Cybersecurity, Ethical Hacking, Networking, Linux",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.1224568486472854,2.1049430967597282,309,0.6913725490196079,506,0.5874509803921568
156,"Cybersecurity, Ethical Hacking, Networking, Linux",6,M.Tech,,Cybersecurity Analyst,Hire,98876.0,2,90.0,0fecf9247f3d,['Cybersecurity' 'Ethical Hacking' 'Networking' 'Linux'],4,"cybersecurity, ethical hacking, networking, linux",0.38636000000000004,positive,0.5106,0.2,0.6,phrasing,"Cybersecurity, Ethical Hacking, Networking, Linux","cybersecurity expertise, ethical security testing, computer networking, Linux system management",0.49448,positive,0.6908,0.2,0.6,0.10811999999999994,False,0.22079783614536258,5.470257721657194,37,0.9713725490196078,89,0.9309803921568628
